날짜,성명,거래처,품목,금액(원),category_id
2026-03-11,영업3팀_사원6,거래처_54,품목_362,2250569,cat_id_3
2026-03-11,영업3팀_사원6,거래처_33,품목_262,3234392,cat_id_3
2026-03-11,영업3팀_사원6,거래처_10,품목_97,4715397,cat_id_8
2026-03-11,영업3팀_사원6,거래처_48,품목_63,2271782,cat_id_4
2026-03-11,영업3팀_사원6,거래처_34,품목_495,5122416,cat_id_6
2026-03-11,영업3팀_사원6,거래처_43,품목_290,3812658,cat_id_1
2026-03-11,영업3팀_사원6,거래처_31,품목_265,1624115,cat_id_6
2026-03-11,영업3팀_사원6,거래처_3,품목_749,5153332,cat_id_10
2026-03-11,영업3팀_사원6,거래처_48,품목_512,2793459,cat_id_3
2026-03-11,영업3팀_사원6,거래처_29,품목_957,1942093,cat_id_8
2026-03-11,영업3팀_사원6,거래처_47,품목_119,4894865,cat_id_10
2026-03-11,영업3팀_사원6,거래처_44,품목_666,2392378,cat_id_7
2026-03-11,영업3팀_사원6,거래처_23,품목_413,4539585,cat_id_4
2026-03-11,영업3팀_사원6,거래처_48,품목_795,1549416,cat_id_6
2026-03-11,영업3팀_사원6,거래처_1,품목_520,1759656,cat_id_1
2026-03-11,영업4팀_사원1,거래처_11,품목_159,1844277,cat_id_10
2026-03-11,영업4팀_사원1,거래처_55,품목_654,5152288,cat_id_5
2026-03-11,영업4팀_사원1,거래처_29,품목_863,3212612,cat_id_4
2026-03-11,영업4팀_사원1,거래처_30,품목_165,3086449,cat_id_6
2026-03-11,영업4팀_사원1,거래처_13,품목_255,1700969,cat_id_6
2026-03-11,영업4팀_사원1,거래처_50,품목_323,4467673,cat_id_4
2026-03-11,영업4팀_사원1,거래처_17,품목_559,3317571,cat_id_10
2026-03-11,영업4팀_사원1,거래처_23,품목_572,2107080,cat_id_3
2026-03-11,영업4팀_사원1,거래처_5,품목_471,1673097,cat_id_2
2026-03-11,영업4팀_사원1,거래처_17,품목_635,4329385,cat_id_6
2026-03-11,영업4팀_사원1,거래처_8,품목_934,4200730,cat_id_5
2026-03-11,영업4팀_사원1,거래처_43,품목_216,2134141,cat_id_7
2026-03-11,영업4팀_사원1,거래처_35,품목_124,2233847,cat_id_5
2026-03-11,영업4팀_사원1,거래처_30,품목_949,3067362,cat_id_10
2026-03-11,영업4팀_사원1,거래처_55,품목_915,1855435,cat_id_6
2026-03-11,영업4팀_사원1,거래처_55,품목_463,2185197,cat_id_4
2026-03-11,영업4팀_사원1,거래처_8,품목_552,3252929,cat_id_3
2026-03-11,영업4팀_사원2,거래처_38,품목_299,5214246,cat_id_10
2026-03-11,영업4팀_사원2,거래처_26,품목_229,3087259,cat_id_10
2026-03-11,영업4팀_사원2,거래처_33,품목_711,3316091,cat_id_2
2026-03-11,영업4팀_사원2,거래처_32,품목_224,2409333,cat_id_5
2026-03-11,영업4팀_사원2,거래처_54,품목_885,3452488,cat_id_6
2026-03-11,영업4팀_사원2,거래처_21,품목_120,2161577,cat_id_1
2026-03-11,영업4팀_사원2,거래처_7,품목_151,1640499,cat_id_2
2026-03-11,영업4팀_사원2,거래처_27,품목_514,2273939,cat_id_5
2026-03-11,영업4팀_사원2,거래처_3,품목_594,2463692,cat_id_5
2026-03-11,영업4팀_사원2,거래처_44,품목_636,3052318,cat_id_7
2026-03-11,영업4팀_사원2,거래처_25,품목_132,3409679,cat_id_3
2026-03-11,영업4팀_사원2,거래처_20,품목_895,4791305,cat_id_6
2026-03-11,영업4팀_사원2,거래처_23,품목_738,2179424,cat_id_9
2026-03-11,영업4팀_사원3,거래처_42,품목_536,3754712,cat_id_7
2026-03-11,영업4팀_사원3,거래처_26,품목_846,3632196,cat_id_7
2026-03-11,영업4팀_사원3,거래처_30,품목_32,2348678,cat_id_3
2026-03-11,영업4팀_사원3,거래처_37,품목_929,3002246,cat_id_10
2026-03-11,영업4팀_사원3,거래처_2,품목_157,1894930,cat_id_8
2026-03-11,영업4팀_사원3,거래처_8,품목_903,4773866,cat_id_4
2026-03-11,영업4팀_사원3,거래처_40,품목_686,1908681,cat_id_7
2026-03-11,영업4팀_사원3,거래처_50,품목_323,3646757,cat_id_4
2026-03-11,영업4팀_사원3,거래처_27,품목_368,4262819,cat_id_9
2026-03-11,영업4팀_사원3,거래처_38,품목_597,3543435,cat_id_8
2026-03-11,영업4팀_사원3,거래처_19,품목_439,2794165,cat_id_10
2026-03-11,영업4팀_사원3,거래처_7,품목_597,4826712,cat_id_8
2026-03-11,영업4팀_사원3,거래처_39,품목_40,1611608,cat_id_1
2026-03-11,영업4팀_사원3,거래처_31,품목_163,2956628,cat_id_4
2026-03-11,영업4팀_사원4,거래처_37,품목_214,4718092,cat_id_5
2026-03-11,영업4팀_사원4,거래처_45,품목_324,2377033,cat_id_5
2026-03-11,영업4팀_사원4,거래처_30,품목_181,4233147,cat_id_2
2026-03-11,영업4팀_사원4,거래처_55,품목_895,5348185,cat_id_6
2026-03-11,영업4팀_사원4,거래처_8,품목_216,4280634,cat_id_7
2026-03-11,영업4팀_사원4,거래처_23,품목_535,2147009,cat_id_6
2026-03-11,영업4팀_사원4,거래처_21,품목_426,3720046,cat_id_7
2026-03-11,영업4팀_사원4,거래처_14,품목_478,4000668,cat_id_9
2026-03-11,영업4팀_사원4,거래처_23,품목_408,2687051,cat_id_9
2026-03-11,영업4팀_사원4,거래처_51,품목_518,3031134,cat_id_9
2026-03-11,영업4팀_사원4,거래처_8,품목_12,4677653,cat_id_3
2026-03-11,영업4팀_사원4,거래처_48,품목_562,2098906,cat_id_3
2026-03-11,영업4팀_사원5,거래처_20,품목_403,2136195,cat_id_4
2026-03-11,영업4팀_사원5,거래처_29,품목_827,2209383,cat_id_8
2026-03-11,영업4팀_사원5,거래처_55,품목_913,2255611,cat_id_4
2026-03-11,영업4팀_사원5,거래처_48,품목_75,2989349,cat_id_6
2026-03-11,영업4팀_사원5,거래처_51,품목_868,3952553,cat_id_9
2026-03-11,영업4팀_사원5,거래처_9,품목_662,3033911,cat_id_3
2026-03-11,영업4팀_사원5,거래처_29,품목_97,3706006,cat_id_8
2026-03-11,영업4팀_사원5,거래처_27,품목_106,5382542,cat_id_7
2026-03-11,영업4팀_사원5,거래처_48,품목_230,2010509,cat_id_1
2026-03-11,영업4팀_사원5,거래처_43,품목_342,4275215,cat_id_3
2026-03-11,영업4팀_사원5,거래처_20,품목_114,2410919,cat_id_5
2026-03-11,영업4팀_사원5,거래처_39,품목_76,3965405,cat_id_7
2026-03-11,영업4팀_사원5,거래처_1,품목_993,2716625,cat_id_4
2026-03-11,영업4팀_사원5,거래처_50,품목_283,3102926,cat_id_4
2026-03-11,영업4팀_사원6,거래처_48,품목_377,4313020,cat_id_8
2026-03-11,영업4팀_사원6,거래처_37,품목_244,4084360,cat_id_5
2026-03-11,영업4팀_사원6,거래처_8,품목_719,5363795,cat_id_10
2026-03-11,영업4팀_사원6,거래처_18,품목_902,5102506,cat_id_3
2026-03-11,영업4팀_사원6,거래처_24,품목_378,1685245,cat_id_9
2026-03-11,영업4팀_사원6,거래처_3,품목_796,2859755,cat_id_7
2026-03-11,영업4팀_사원6,거래처_4,품목_767,4449248,cat_id_8
2026-03-11,영업4팀_사원6,거래처_42,품목_65,5279640,cat_id_6
2026-03-11,영업4팀_사원6,거래처_9,품목_795,3965155,cat_id_6
2026-03-11,영업4팀_사원6,거래처_26,품목_65,3094104,cat_id_6
2026-03-11,영업4팀_사원6,거래처_18,품목_569,3513772,cat_id_10
2026-03-11,영업4팀_사원6,거래처_2,품목_680,3352197,cat_id_1
2026-03-11,영업4팀_사원6,거래처_40,품목_868,3785361,cat_id_9
2026-03-11,영업4팀_사원6,거래처_14,품목_96,4460294,cat_id_7
2026-03-11,영업4팀_사원6,거래처_37,품목_685,5033353,cat_id_6
2026-03-11,영업5팀_사원1,거래처_17,품목_370,2658972,cat_id_1
2026-03-11,영업5팀_사원1,거래처_20,품목_332,2862802,cat_id_3
2026-03-11,영업5팀_사원1,거래처_17,품목_155,3438051,cat_id_6
2026-03-11,영업5팀_사원1,거래처_47,품목_538,4583071,cat_id_9
2026-03-11,영업5팀_사원1,거래처_28,품목_65,1802994,cat_id_6
2026-03-11,영업5팀_사원1,거래처_11,품목_743,1835758,cat_id_4
2026-03-11,영업5팀_사원1,거래처_3,품목_647,2477168,cat_id_8
2026-03-11,영업5팀_사원1,거래처_5,품목_571,4757846,cat_id_2
2026-03-11,영업5팀_사원1,거래처_8,품목_408,5052359,cat_id_9
2026-03-11,영업5팀_사원1,거래처_39,품목_24,4898778,cat_id_5
2026-03-11,영업5팀_사원1,거래처_43,품목_334,1733792,cat_id_5
2026-03-11,영업5팀_사원1,거래처_42,품목_332,5391662,cat_id_3
2026-03-11,영업5팀_사원1,거래처_51,품목_82,1917516,cat_id_3
2026-03-11,영업5팀_사원1,거래처_45,품목_58,3227073,cat_id_9
2026-03-11,영업5팀_사원1,거래처_28,품목_587,3118409,cat_id_8
2026-03-11,영업5팀_사원1,거래처_22,품목_230,1939419,cat_id_1
2026-03-11,영업5팀_사원1,거래처_26,품목_284,1593055,cat_id_5
2026-03-11,영업5팀_사원2,거래처_43,품목_356,1969130,cat_id_7
2026-03-11,영업5팀_사원2,거래처_2,품목_949,4980075,cat_id_10
2026-03-11,영업5팀_사원2,거래처_34,품목_826,4056431,cat_id_7
2026-03-11,영업5팀_사원2,거래처_24,품목_601,5303719,cat_id_2
2026-03-11,영업5팀_사원2,거래처_2,품목_197,3018569,cat_id_8
2026-03-11,영업5팀_사원2,거래처_25,품목_46,1938019,cat_id_7
2026-03-11,영업5팀_사원2,거래처_50,품목_929,5477549,cat_id_10
2026-03-11,영업5팀_사원2,거래처_32,품목_299,2192741,cat_id_10
2026-03-11,영업5팀_사원2,거래처_24,품목_896,1768744,cat_id_7
2026-03-11,영업5팀_사원2,거래처_7,품목_934,5244140,cat_id_5
2026-03-11,영업5팀_사원2,거래처_33,품목_992,2937170,cat_id_3
2026-03-11,영업5팀_사원2,거래처_11,품목_712,5070423,cat_id_3
2026-03-11,영업5팀_사원2,거래처_45,품목_475,3744902,cat_id_6
2026-03-11,영업5팀_사원2,거래처_7,품목_395,3363212,cat_id_6
2026-03-11,영업5팀_사원2,거래처_10,품목_949,3309508,cat_id_10
2026-03-11,영업5팀_사원3,거래처_34,품목_824,4744040,cat_id_5
2026-03-11,영업5팀_사원3,거래처_37,품목_869,3733987,cat_id_10
2026-03-11,영업5팀_사원3,거래처_17,품목_618,3582962,cat_id_9
2026-03-11,영업5팀_사원3,거래처_43,품목_783,3527228,cat_id_4
2026-03-11,영업5팀_사원3,거래처_30,품목_22,4449703,cat_id_3
2026-03-11,영업5팀_사원3,거래처_19,품목_644,5113894,cat_id_5
2026-03-11,영업5팀_사원3,거래처_10,품목_734,2073578,cat_id_5
2026-03-11,영업5팀_사원3,거래처_43,품목_613,4693261,cat_id_4
2026-03-11,영업5팀_사원3,거래처_41,품목_41,3807358,cat_id_2
2026-03-11,영업5팀_사원3,거래처_1,품목_26,4654971,cat_id_7
2026-03-11,영업5팀_사원3,거래처_53,품목_464,4628000,cat_id_5
2026-03-11,영업5팀_사원3,거래처_35,품목_550,4565375,cat_id_1
2026-03-11,영업5팀_사원3,거래처_41,품목_874,4825466,cat_id_5
2026-03-11,영업5팀_사원3,거래처_32,품목_162,2068926,cat_id_3
2026-03-11,영업5팀_사원3,거래처_29,품목_673,5005143,cat_id_4
2026-03-11,영업5팀_사원3,거래처_35,품목_359,2357619,cat_id_10
2026-03-11,영업5팀_사원3,거래처_48,품목_283,4666266,cat_id_4
2026-03-11,영업5팀_사원3,거래처_23,품목_692,3602963,cat_id_3
2026-03-11,영업5팀_사원4,거래처_52,품목_484,4964915,cat_id_5
2026-03-11,영업5팀_사원4,거래처_55,품목_782,3639572,cat_id_3
2026-03-11,영업5팀_사원4,거래처_11,품목_405,5296515,cat_id_6
2026-03-11,영업5팀_사원4,거래처_29,품목_455,2444971,cat_id_6
2026-03-11,영업5팀_사원4,거래처_26,품목_18,1751698,cat_id_9
2026-03-11,영업5팀_사원4,거래처_53,품목_785,3467808,cat_id_6
2026-03-11,영업5팀_사원4,거래처_9,품목_566,3781056,cat_id_7
2026-03-11,영업5팀_사원4,거래처_9,품목_52,4740203,cat_id_3
2026-03-11,영업5팀_사원4,거래처_11,품목_104,2461350,cat_id_5
2026-03-11,영업5팀_사원4,거래처_52,품목_154,2629770,cat_id_5
2026-03-11,영업5팀_사원4,거래처_39,품목_77,1995120,cat_id_8
2026-03-11,영업5팀_사원4,거래처_52,품목_348,3068504,cat_id_9
2026-03-11,영업5팀_사원4,거래처_24,품목_657,2764147,cat_id_8
2026-03-11,영업5팀_사원4,거래처_17,품목_405,5372293,cat_id_6
2026-03-11,영업5팀_사원5,거래처_15,품목_222,5439839,cat_id_3
2026-03-11,영업5팀_사원5,거래처_19,품목_64,5330457,cat_id_5
2026-03-11,영업5팀_사원5,거래처_15,품목_140,3321436,cat_id_1
2026-03-11,영업5팀_사원5,거래처_7,품목_913,1739827,cat_id_4
2026-03-11,영업5팀_사원5,거래처_39,품목_264,1744064,cat_id_5
2026-03-11,영업5팀_사원5,거래처_7,품목_97,3028010,cat_id_8
2026-03-11,영업5팀_사원5,거래처_22,품목_7,4229777,cat_id_8
2026-03-11,영업5팀_사원5,거래처_54,품목_906,4554098,cat_id_7
2026-03-11,영업5팀_사원5,거래처_14,품목_803,3130521,cat_id_4
2026-03-11,영업5팀_사원5,거래처_52,품목_382,2804339,cat_id_3
2026-03-11,영업5팀_사원5,거래처_45,품목_307,4965874,cat_id_8
2026-03-11,영업5팀_사원5,거래처_30,품목_181,5329499,cat_id_2
2026-03-11,영업5팀_사원5,거래처_43,품목_337,4271391,cat_id_8
2026-03-11,영업5팀_사원5,거래처_45,품목_734,5073114,cat_id_5
2026-03-11,영업5팀_사원5,거래처_12,품목_801,1982878,cat_id_2
2026-03-11,영업5팀_사원5,거래처_28,품목_720,2920714,cat_id_1
2026-03-11,영업5팀_사원5,거래처_27,품목_757,3225768,cat_id_8
2026-03-11,영업5팀_사원6,거래처_28,품목_343,3753288,cat_id_4
2026-03-11,영업5팀_사원6,거래처_43,품목_225,5144719,cat_id_6
2026-03-11,영업5팀_사원6,거래처_1,품목_131,2289966,cat_id_2
2026-03-11,영업5팀_사원6,거래처_12,품목_797,5170341,cat_id_8
2026-03-11,영업5팀_사원6,거래처_23,품목_69,2669105,cat_id_10
2026-03-11,영업5팀_사원6,거래처_35,품목_312,4629192,cat_id_3
2026-03-11,영업5팀_사원6,거래처_37,품목_80,3460515,cat_id_1
2026-03-11,영업5팀_사원6,거래처_45,품목_633,4942199,cat_id_4
2026-03-11,영업5팀_사원6,거래처_39,품목_803,3313818,cat_id_4
2026-03-11,영업5팀_사원6,거래처_24,품목_289,4395369,cat_id_10
2026-03-11,영업5팀_사원6,거래처_22,품목_42,2744440,cat_id_3
2026-03-11,영업5팀_사원6,거래처_36,품목_663,3010349,cat_id_4
2026-03-11,영업5팀_사원6,거래처_3,품목_878,4998933,cat_id_9
2026-03-11,영업5팀_사원6,거래처_47,품목_604,3478183,cat_id_5
2026-03-11,영업5팀_사원6,거래처_20,품목_338,4261782,cat_id_9
2026-03-11,영업5팀_사원6,거래처_6,품목_807,4009162,cat_id_8
2026-03-11,영업5팀_사원6,거래처_45,품목_719,3813357,cat_id_10
2026-03-12,영업1팀_사원1,거래처_8,품목_224,2483278,cat_id_5
2026-03-12,영업1팀_사원1,거래처_29,품목_804,2650712,cat_id_5
2026-03-12,영업1팀_사원1,거래처_1,품목_208,1655155,cat_id_9
2026-03-12,영업1팀_사원1,거래처_28,품목_595,3228747,cat_id_6
2026-03-12,영업1팀_사원1,거래처_28,품목_787,4053789,cat_id_8
2026-03-12,영업1팀_사원1,거래처_40,품목_490,3875550,cat_id_1
2026-03-12,영업1팀_사원1,거래처_54,품목_641,3207459,cat_id_2
2026-03-12,영업1팀_사원1,거래처_17,품목_461,3753700,cat_id_2
2026-03-12,영업1팀_사원1,거래처_6,품목_447,4495913,cat_id_8
2026-03-12,영업1팀_사원1,거래처_27,품목_418,2071077,cat_id_9
2026-03-12,영업1팀_사원1,거래처_30,품목_282,5235534,cat_id_3
2026-03-12,영업1팀_사원1,거래처_16,품목_550,2713923,cat_id_1
2026-03-12,영업1팀_사원1,거래처_40,품목_862,3760127,cat_id_3
2026-03-12,영업1팀_사원2,거래처_50,품목_595,2983531,cat_id_6
2026-03-12,영업1팀_사원2,거래처_36,품목_337,2217199,cat_id_8
2026-03-12,영업1팀_사원2,거래처_25,품목_12,4546749,cat_id_3
2026-03-12,영업1팀_사원2,거래처_40,품목_222,2198351,cat_id_3
2026-03-12,영업1팀_사원2,거래처_24,품목_353,2765522,cat_id_4
2026-03-12,영업1팀_사원2,거래처_24,품목_687,3708574,cat_id_8
2026-03-12,영업1팀_사원2,거래처_38,품목_152,2026161,cat_id_3
2026-03-12,영업1팀_사원2,거래처_29,품목_872,2805467,cat_id_3
2026-03-12,영업1팀_사원2,거래처_40,품목_167,3641003,cat_id_8
2026-03-12,영업1팀_사원2,거래처_27,품목_513,5220658,cat_id_4
2026-03-12,영업1팀_사원2,거래처_29,품목_655,1708969,cat_id_6
2026-03-12,영업1팀_사원2,거래처_5,품목_511,5270750,cat_id_2
2026-03-12,영업1팀_사원3,거래처_3,품목_669,4088526,cat_id_10
2026-03-12,영업1팀_사원3,거래처_36,품목_966,2480064,cat_id_7
2026-03-12,영업1팀_사원3,거래처_19,품목_284,1889543,cat_id_5
2026-03-12,영업1팀_사원3,거래처_37,품목_416,2175412,cat_id_7
2026-03-12,영업1팀_사원3,거래처_55,품목_429,3914495,cat_id_10
2026-03-12,영업1팀_사원3,거래처_41,품목_564,2754646,cat_id_5
2026-03-12,영업1팀_사원3,거래처_34,품목_348,4354796,cat_id_9
2026-03-12,영업1팀_사원3,거래처_7,품목_835,4245325,cat_id_6
2026-03-12,영업1팀_사원3,거래처_50,품목_434,2587417,cat_id_5
2026-03-12,영업1팀_사원3,거래처_39,품목_598,3072444,cat_id_9
2026-03-12,영업1팀_사원3,거래처_35,품목_876,1920168,cat_id_7
2026-03-12,영업1팀_사원3,거래처_37,품목_44,3962363,cat_id_5
2026-03-12,영업1팀_사원3,거래처_19,품목_178,3868757,cat_id_9
2026-03-12,영업1팀_사원3,거래처_52,품목_64,1757345,cat_id_5
2026-03-12,영업1팀_사원3,거래처_33,품목_72,2893326,cat_id_3
2026-03-12,영업1팀_사원3,거래처_43,품목_461,5413918,cat_id_2
2026-03-12,영업1팀_사원4,거래처_9,품목_860,4038318,cat_id_1
2026-03-12,영업1팀_사원4,거래처_26,품목_303,3813586,cat_id_4
2026-03-12,영업1팀_사원4,거래처_39,품목_385,4285609,cat_id_6
2026-03-12,영업1팀_사원4,거래처_2,품목_823,4630597,cat_id_4
2026-03-12,영업1팀_사원4,거래처_24,품목_455,3316090,cat_id_6
2026-03-12,영업1팀_사원4,거래처_33,품목_317,4455016,cat_id_8
2026-03-12,영업1팀_사원4,거래처_51,품목_631,2969484,cat_id_2
2026-03-12,영업1팀_사원4,거래처_39,품목_168,1771397,cat_id_9
2026-03-12,영업1팀_사원4,거래처_22,품목_403,2604308,cat_id_4
2026-03-12,영업1팀_사원4,거래처_12,품목_843,1741080,cat_id_4
2026-03-12,영업1팀_사원4,거래처_40,품목_977,4020719,cat_id_8
2026-03-12,영업1팀_사원4,거래처_53,품목_759,4935072,cat_id_10
2026-03-12,영업1팀_사원4,거래처_44,품목_829,4658368,cat_id_10
2026-03-12,영업1팀_사원4,거래처_9,품목_315,4944326,cat_id_6
2026-03-12,영업1팀_사원5,거래처_53,품목_580,2303054,cat_id_1
2026-03-12,영업1팀_사원5,거래처_33,품목_40,1524324,cat_id_1
2026-03-12,영업1팀_사원5,거래처_18,품목_919,2961802,cat_id_10
2026-03-12,영업1팀_사원5,거래처_19,품목_153,4308625,cat_id_4
2026-03-12,영업1팀_사원5,거래처_43,품목_171,2821531,cat_id_2
2026-03-12,영업1팀_사원5,거래처_25,품목_306,2350098,cat_id_7
2026-03-12,영업1팀_사원5,거래처_8,품목_739,2870541,cat_id_10
2026-03-12,영업1팀_사원5,거래처_34,품목_141,5304162,cat_id_2
2026-03-12,영업1팀_사원5,거래처_49,품목_705,4795333,cat_id_6
2026-03-12,영업1팀_사원5,거래처_16,품목_378,1692091,cat_id_9
2026-03-12,영업1팀_사원5,거래처_32,품목_401,2866747,cat_id_2
2026-03-12,영업1팀_사원5,거래처_51,품목_106,4999849,cat_id_7
2026-03-12,영업1팀_사원6,거래처_46,품목_925,4518922,cat_id_6
2026-03-12,영업1팀_사원6,거래처_21,품목_744,5157809,cat_id_5
2026-03-12,영업1팀_사원6,거래처_36,품목_732,3433514,cat_id_3
2026-03-12,영업1팀_사원6,거래처_50,품목_256,3706586,cat_id_7
2026-03-12,영업1팀_사원6,거래처_51,품목_911,3601661,cat_id_2
2026-03-12,영업1팀_사원6,거래처_51,품목_741,4010462,cat_id_2
2026-03-12,영업1팀_사원6,거래처_20,품목_816,5024969,cat_id_7
2026-03-12,영업1팀_사원6,거래처_32,품목_363,3187551,cat_id_4
2026-03-12,영업1팀_사원6,거래처_24,품목_77,1978174,cat_id_8
2026-03-12,영업1팀_사원6,거래처_18,품목_585,3070295,cat_id_6
2026-03-12,영업1팀_사원6,거래처_41,품목_405,5187634,cat_id_6
2026-03-12,영업1팀_사원6,거래처_38,품목_493,3418552,cat_id_4
2026-03-12,영업1팀_사원6,거래처_24,품목_641,4603593,cat_id_2
2026-03-12,영업1팀_사원6,거래처_21,품목_110,2407903,cat_id_1
2026-03-12,영업1팀_사원6,거래처_29,품목_268,1958213,cat_id_9
2026-03-12,영업1팀_사원6,거래처_34,품목_681,2106029,cat_id_2
2026-03-12,영업1팀_사원6,거래처_15,품목_213,4641336,cat_id_4
2026-03-12,영업1팀_사원6,거래처_24,품목_341,2563688,cat_id_2
2026-03-12,영업2팀_사원1,거래처_22,품목_814,3585588,cat_id_5
2026-03-12,영업2팀_사원1,거래처_13,품목_149,3957952,cat_id_10
2026-03-12,영업2팀_사원1,거래처_26,품목_455,3569286,cat_id_6
2026-03-12,영업2팀_사원1,거래처_1,품목_102,3606861,cat_id_3
2026-03-12,영업2팀_사원1,거래처_3,품목_1000,5426311,cat_id_1
2026-03-12,영업2팀_사원1,거래처_40,품목_450,3104566,cat_id_1
2026-03-12,영업2팀_사원1,거래처_30,품목_112,3734702,cat_id_3
2026-03-12,영업2팀_사원1,거래처_39,품목_579,3679704,cat_id_10
2026-03-12,영업2팀_사원1,거래처_54,품목_739,3753402,cat_id_10
2026-03-12,영업2팀_사원1,거래처_6,품목_425,2900742,cat_id_6
2026-03-12,영업2팀_사원1,거래처_5,품목_224,4446083,cat_id_5
2026-03-12,영업2팀_사원1,거래처_41,품목_665,1938578,cat_id_6
2026-03-12,영업2팀_사원1,거래처_10,품목_454,1608292,cat_id_5
2026-03-12,영업2팀_사원1,거래처_12,품목_844,1869583,cat_id_5
2026-03-12,영업2팀_사원1,거래처_53,품목_98,3501511,cat_id_9
2026-03-12,영업2팀_사원1,거래처_31,품목_940,3824207,cat_id_1
2026-03-12,영업2팀_사원1,거래처_15,품목_284,4848833,cat_id_5
2026-03-12,영업2팀_사원1,거래처_55,품목_837,3804741,cat_id_8
2026-03-12,영업2팀_사원2,거래처_36,품목_21,5203847,cat_id_2
2026-03-12,영업2팀_사원2,거래처_51,품목_835,1907527,cat_id_6
2026-03-12,영업2팀_사원2,거래처_16,품목_886,3643666,cat_id_7
2026-03-12,영업2팀_사원2,거래처_35,품목_113,5096649,cat_id_4
2026-03-12,영업2팀_사원2,거래처_39,품목_816,4123536,cat_id_7
2026-03-12,영업2팀_사원2,거래처_20,품목_676,2688131,cat_id_7
2026-03-12,영업2팀_사원2,거래처_25,품목_341,2635739,cat_id_2
2026-03-12,영업2팀_사원2,거래처_18,품목_117,2807915,cat_id_8
2026-03-12,영업2팀_사원2,거래처_2,품목_60,2734263,cat_id_1
2026-03-12,영업2팀_사원2,거래처_9,품목_476,2444564,cat_id_7
2026-03-12,영업2팀_사원2,거래처_19,품목_115,2997734,cat_id_6
2026-03-12,영업2팀_사원2,거래처_40,품목_288,2964787,cat_id_9
2026-03-12,영업2팀_사원2,거래처_3,품목_315,2654252,cat_id_6
2026-03-12,영업2팀_사원2,거래처_52,품목_525,2102020,cat_id_6
2026-03-12,영업2팀_사원3,거래처_44,품목_24,3072243,cat_id_5
2026-03-12,영업2팀_사원3,거래처_53,품목_43,2859038,cat_id_4
2026-03-12,영업2팀_사원3,거래처_42,품목_5,1850860,cat_id_6
2026-03-12,영업2팀_사원3,거래처_38,품목_165,3402988,cat_id_6
2026-03-12,영업2팀_사원3,거래처_20,품목_37,4498741,cat_id_8
2026-03-12,영업2팀_사원3,거래처_29,품목_581,1538976,cat_id_2
2026-03-12,영업2팀_사원3,거래처_1,품목_985,1550221,cat_id_6
2026-03-12,영업2팀_사원3,거래처_49,품목_283,2941818,cat_id_4
2026-03-12,영업2팀_사원3,거래처_53,품목_124,4127688,cat_id_5
2026-03-12,영업2팀_사원3,거래처_50,품목_909,4920287,cat_id_10
2026-03-12,영업2팀_사원3,거래처_46,품목_265,1886237,cat_id_6
2026-03-12,영업2팀_사원3,거래처_35,품목_935,2265437,cat_id_6
2026-03-12,영업2팀_사원3,거래처_28,품목_980,5203106,cat_id_1
2026-03-12,영업2팀_사원3,거래처_36,품목_456,4458189,cat_id_7
2026-03-12,영업2팀_사원3,거래처_18,품목_174,3499483,cat_id_5
2026-03-12,영업2팀_사원3,거래처_21,품목_199,1572825,cat_id_10
2026-03-12,영업2팀_사원3,거래처_27,품목_1,2899166,cat_id_2
2026-03-12,영업2팀_사원4,거래처_6,품목_982,3441345,cat_id_3
2026-03-12,영업2팀_사원4,거래처_41,품목_62,2006147,cat_id_3
2026-03-12,영업2팀_사원4,거래처_37,품목_775,3258222,cat_id_6
2026-03-12,영업2팀_사원4,거래처_52,품목_726,2193825,cat_id_7
2026-03-12,영업2팀_사원4,거래처_17,품목_792,2787555,cat_id_3
2026-03-12,영업2팀_사원4,거래처_21,품목_775,2900146,cat_id_6
2026-03-12,영업2팀_사원4,거래처_51,품목_577,2678765,cat_id_8
2026-03-12,영업2팀_사원4,거래처_37,품목_769,2883487,cat_id_10
2026-03-12,영업2팀_사원4,거래처_6,품목_260,3294460,cat_id_1
2026-03-12,영업2팀_사원4,거래처_5,품목_612,4731802,cat_id_3
2026-03-12,영업2팀_사원4,거래처_6,품목_800,4429934,cat_id_1
2026-03-12,영업2팀_사원4,거래처_36,품목_305,4558435,cat_id_6
2026-03-12,영업2팀_사원4,거래처_6,품목_983,3110897,cat_id_4
2026-03-12,영업2팀_사원4,거래처_44,품목_90,1902445,cat_id_1
2026-03-12,영업2팀_사원4,거래처_46,품목_38,5499087,cat_id_9
2026-03-12,영업2팀_사원4,거래처_6,품목_74,2228403,cat_id_5
2026-03-12,영업2팀_사원4,거래처_11,품목_243,5383130,cat_id_4
2026-03-12,영업2팀_사원5,거래처_25,품목_459,2241460,cat_id_10
2026-03-12,영업2팀_사원5,거래처_43,품목_587,3857712,cat_id_8
2026-03-12,영업2팀_사원5,거래처_45,품목_475,4031580,cat_id_6
2026-03-12,영업2팀_사원5,거래처_51,품목_54,4222621,cat_id_5
2026-03-12,영업2팀_사원5,거래처_35,품목_971,4083615,cat_id_2
2026-03-12,영업2팀_사원5,거래처_4,품목_719,4027131,cat_id_10
2026-03-12,영업2팀_사원5,거래처_26,품목_115,1559009,cat_id_6
2026-03-12,영업2팀_사원5,거래처_16,품목_583,2267717,cat_id_4
2026-03-12,영업2팀_사원5,거래처_31,품목_191,3674813,cat_id_2
